ngram,all,up,down,polarity,hawk/dov
cd/NNG;금리/NNG;콜/NNG;금리/NNG;인상/NNG,25,23.0,2.0,13.080635857569439,hawkish
채권/NNG;매입/NNG;늘/VV,25,12.0,10.0,1.3649359155724634,hawkish
파리클럽/NNG,25,2.0,21.0,0.10832824726765582,dovish
상호대출/NNG,25,2.0,14.0,0.16249237090148372,dovish
금리/NNG;하단/NNG;낮/VA,25,5.0,12.0,0.4739360817959943,dovish
유가/NNG;재고/NNG;증가/NNG,25,9.0,14.0,0.7312156690566768,dovish
외환시장/NNG;위험/NNG;회피/NNG,25,18.0,5.0,4.0948077467173905,hawkish
화인/NNG,25,4.0,11.0,0.4136169441128677,dovish
구내/NNG,25,5.0,13.0,0.4374794601193793,dovish
소비자/NNG;신뢰지수/NNG;예상/NNG;하회/NNG,25,13.0,7.0,2.1124008217192882,hawkish
애착/NNG,25,8.0,12.0,0.7582977308735908,dovish
거들떠/VV,25,8.0,16.0,0.568723298155193,dovish
금리/NNG;인하/NNG;내리/VV,25,5.0,16.0,0.35545206134699564,dovish
단기/NNG;인플레이션/NNG;압력/NNG,25,14.0,7.0,2.2748931926207723,hawkish
투자/NNG;여건/NNG;악화/NNG,25,12.0,9.0,1.5165954617471813,hawkish
녹여/VV,25,6.0,12.0,0.5687232981551931,dovish
채권/NNG;우려/NNG,25,13.0,11.0,1.34425506836682,hawkish
디폴트/NNG;위험/NNG;높/VA,25,5.0,12.0,0.4739360817959943,dovish
아직/MAG;거품/NNG,25,6.0,15.0,0.4549786385241544,dovish
헀/VV,25,4.0,18.0,0.2527659102911969,dovish
분단/NNG,25,12.0,10.0,1.3649359155724634,hawkish
매출/NNG;시장/NNG;예상/NNG;웃돌/VV;상승/NNG,25,5.0,15.0,0.3791488654367954,dovish
수요/NNG;정체/NNG,25,7.0,6.0,1.327021029028784,hawkish
폐회/NNG,25,9.0,6.0,1.7061698944655794,hawkish
어웨이/NNG,25,13.0,8.0,1.8483507190043773,hawkish
주택청약저축/NNG,25,18.0,3.0,6.824679577862318,hawkish
우려/NNG;국채/NNG;가격/NNG;하락/NNG,25,6.0,13.0,0.5249753521432552,dovish
현금/NNG;유동성/NNG;확보/NNG,25,7.0,15.0,0.5308084116115135,dovish
가택/NNG,25,19.0,4.0,5.402871332474334,hawkish
선도금리계약/NNG,25,9.0,14.0,0.7312156690566768,dovish
하향/NNG;금리/NNG;인하/NNG,25,4.0,13.0,0.34998356809550346,dovish
수출기업/NNG;경쟁력/NNG;약화/NNG,25,7.0,11.0,0.7238296521975185,dovish
절하/NNG;방어/NNG,25,10.0,7.0,1.6249237090148374,hawkish
매한가지/NNG,25,11.0,9.0,1.390212506601583,hawkish
비하/NNG,25,6.0,14.0,0.48747711270445115,dovish
콜/NNG;금리/NNG;급등/NNG,25,22.0,2.0,12.511912559414245,hawkish
찍힐/VV,25,7.0,14.0,0.5687232981551931,dovish
선호업종/NNG,25,5.0,11.0,0.5170211801410847,dovish
달러원/NNG;상승/NNG;크/VV,25,4.0,11.0,0.4136169441128677,dovish
유동성/NNG;충격/NNG,25,13.0,6.0,2.46446762533917,hawkish
크리스틴/NNG,25,11.0,7.0,1.7874160799163208,hawkish
'정기/NNG',25,6.0,16.0,0.42654247361639475,dovish
통화신용정책/NNG;물가/NNG;안정/NNG,25,11.0,7.0,1.7874160799163208,hawkish
둔화/NNG;경제/NNG;성장/NNG,25,13.0,7.0,2.1124008217192882,hawkish
테르/NNG,25,4.0,15.0,0.30331909234943627,dovish
복권기금/NNG,25,12.0,7.0,1.9499084508178046,hawkish
사회단체/NNG,25,5.0,14.0,0.40623092725370935,dovish
재유/NNG,25,17.0,3.0,6.445530712425522,hawkish
fed/NNG;금리/NNG;인하/NNG;기대/NNG;높/VA,25,15.0,9.0,1.8957443271839767,hawkish
제품/NNG;재고/NNG;증가/NNG,25,7.0,14.0,0.5687232981551931,dovish
문제지/NNG,25,13.0,5.0,2.9573611504070043,hawkish
굮/NNG,25,12.0,10.0,1.3649359155724634,hawkish
심각/NNG;악영향/NNG,25,8.0,14.0,0.6499694836059349,dovish
폐쇄/NNG;종료/NNG,25,6.0,15.0,0.4549786385241544,dovish
양적완화/NNG;프로그램/NNG;종료/NNG,25,12.0,9.0,1.5165954617471813,hawkish
fed/NNG;기대/NNG;상승/NNG,25,10.0,8.0,1.4218082453879826,hawkish
뺀다/VV,25,7.0,14.0,0.5687232981551931,dovish
하락/NNG;인플레이션/NNG;우려/NNG,25,13.0,9.0,1.64297841689278,hawkish
인하/NNG;기대/NNG;확산/NNG,25,4.0,14.0,0.32498474180296744,dovish
뿌린/VV,25,12.0,5.0,2.729871831144927,hawkish
노이/NNG,25,14.0,6.0,2.654042058057568,hawkish
최저/NNG;떨어/VV특파원/NNG,25,5.0,13.0,0.4374794601193793,dovish
신규/NNG;주택/NNG;판매/NNG;부진/NNG,25,10.0,4.0,2.843616490775965,hawkish
들어온다고/VV,24,12.0,9.0,1.5165954617471813,hawkish
자본비율/NNG;하락/NNG,24,11.0,9.0,1.390212506601583,hawkish
매회/MAG,24,12.0,10.0,1.3649359155724634,hawkish
연체율/NNG;안정/NNG,24,8.0,12.0,0.7582977308735908,dovish
절하/NNG;막/VV,24,13.0,8.0,1.8483507190043773,hawkish
경제/NNG;지표/NNG;개선/NNG;상승/NNG,24,7.0,11.0,0.7238296521975185,dovish
금리/NNG;낮/VA;높/VA,24,14.0,7.0,2.2748931926207723,hawkish
자금/NNG;공급/NNG;늘/VV,24,7.0,12.0,0.663510514514392,dovish
gdp/NNG;재정/NNG;적자/NNG,24,13.0,3.0,4.92893525067834,hawkish
잔업/NNG,24,17.0,5.0,3.867318427455313,hawkish
경제/NNG;지표/NNG;기업/NNG;실적/NNG;호조/NNG,24,16.0,3.0,6.066381846988726,hawkish
실물/NNG;경기/NNG;우려/NNG,24,5.0,16.0,0.35545206134699564,dovish
금리/NNG;인상/NNG;불확실성/NNG;높/VA,24,11.0,5.0,2.5023825118828493,hawkish
자금/NNG;회복/NNG,24,13.0,6.0,2.46446762533917,hawkish
물가/NNG;상승/NNG;압력/NNG;증대/NNG,24,11.0,5.0,2.5023825118828493,hawkish
두루뭉술/NNG,24,12.0,10.0,1.3649359155724634,hawkish
불확실성/NNG;강하/VA,24,13.0,7.0,2.1124008217192882,hawkish
지표/NNG;저조/NNG,24,6.0,12.0,0.5687232981551931,dovish
분할매각/NNG,24,4.0,13.0,0.34998356809550346,dovish
히스/NNG,24,6.0,9.0,0.7582977308735906,dovish
경기/NNG;부진/NNG;일시적/VAX,24,11.0,7.0,1.7874160799163208,hawkish
회복/NNG;우려/NNG,24,17.0,6.0,3.222765356212761,hawkish
키오스크/NNG,24,7.0,12.0,0.663510514514392,dovish
채권시장/NNG;인플레이션/NNG;우려/NNG,24,14.0,7.0,2.2748931926207723,hawkish
브렉시트/NNG;유럽연합/NNG;탈퇴/NNG;금리/NNG;인상/NNG,24,5.0,11.0,0.5170211801410847,dovish
어렵/VA;불안/NNG,24,11.0,8.0,1.5639890699267807,hawkish
예상/NNG;하회/NNG;하락/NNG,24,11.0,7.0,1.7874160799163208,hawkish
부동산/NNG;경기/NNG;호조/NNG,24,6.0,14.0,0.48747711270445115,dovish
신액/NNG,24,12.0,8.0,1.706169894465579,hawkish
통화/NNG;강세/NNG;압력/NNG,24,8.0,12.0,0.7582977308735908,dovish
政策/NNG,24,8.0,16.0,0.568723298155193,dovish
약제/NNG,24,13.0,8.0,1.8483507190043773,hawkish
주택구/NNG,24,8.0,12.0,0.7582977308735908,dovish
자금/NNG;조달/NNG;증가/NNG,24,7.0,12.0,0.663510514514392,dovish
공공재/NNG,24,5.0,18.0,0.31595738786399613,dovish
듯/VV,24,8.0,4.0,2.274893192620772,hawkish
전망/NNG;호전/NNG,24,11.0,9.0,1.390212506601583,hawkish
과잉/NNG;유동성/NNG;억제/NNG,24,16.0,7.0,2.5998779344237395,hawkish
가계/NNG;대출/NNG;넘/VV,24,11.0,7.0,1.7874160799163208,hawkish
외화/NNG;유동성/NNG;양호/NNG,24,5.0,15.0,0.3791488654367954,dovish
ecb/NNG;금리/NNG;오르/VV;않/VX,24,6.0,10.0,0.6824679577862317,dovish
임금/NNG;줄/VV,24,8.0,12.0,0.7582977308735908,dovish
요도/NNG,24,10.0,6.0,1.8957443271839771,hawkish
내구재/NNG;주문/NNG;줄/VV,24,3.0,14.0,0.24373855635222558,dovish
유로존/NNG;인플레이션/NNG;우려/NNG,24,14.0,7.0,2.2748931926207723,hawkish
옴짝달싹/MAG,24,13.0,8.0,1.8483507190043773,hawkish
식료품비/NNG,24,2.0,8.0,0.2843616490775965,dovish
국지전/NNG,24,14.0,9.0,1.7693613720383783,hawkish
쾌속/NNG,24,11.0,8.0,1.5639890699267807,hawkish
매입외환/NNG,24,6.0,13.0,0.5249753521432552,dovish
행공/NNG,24,13.0,10.0,1.4786805752035022,hawkish
바이어스/NNG,24,11.0,7.0,1.7874160799163208,hawkish
부양책/NNG;위험/NNG,24,8.0,4.0,2.274893192620772,hawkish
많/VA;수익/NNG;오르/VV,24,7.0,12.0,0.663510514514392,dovish
탑다운/NNG,24,13.0,6.0,2.46446762533917,hawkish
실적/NNG;호조/NNG;힘입/VV;오르/VV,24,15.0,6.0,2.843616490775965,hawkish
때린/VV,24,11.0,9.0,1.390212506601583,hawkish
그려진/VV,24,7.0,12.0,0.663510514514392,dovish
매출원가율/NNG,24,11.0,6.0,2.0853187599023744,hawkish
싱겁/VA,24,11.0,8.0,1.5639890699267807,hawkish
높/VA;소비자/NNG;물가/NNG;상승/NNG,24,9.0,5.0,2.0474038733586952,hawkish
겁나/VV,24,15.0,7.0,2.4373855635222554,hawkish
소득/NNG;증가/NNG;둔화/NNG,24,10.0,8.0,1.4218082453879826,hawkish
월부/NNG,24,11.0,9.0,1.390212506601583,hawkish
휴면보험금/NNG,24,15.0,5.0,3.4123397889311584,hawkish
무역이득공유제/NNG,24,2.0,14.0,0.16249237090148372,dovish
이미/MAG;콜/NNG;금리/NNG;인상/NNG,24,19.0,4.0,5.402871332474334,hawkish
매티스/NNG,24,13.0,8.0,1.8483507190043773,hawkish
신용경색/NNG;확산/NNG;막/VV,24,22.0,2.0,12.511912559414245,hawkish
채권시장/NNG;강세/NNG;견인/NNG,24,7.0,12.0,0.663510514514392,dovish
갈음/NNG,24,16.0,7.0,2.5998779344237395,hawkish
펄펄/MAG,24,5.0,14.0,0.40623092725370935,dovish
대상지/NNG,24,10.0,5.0,2.2748931926207727,hawkish
가계/NNG;지출/NNG;늘/VV,24,15.0,4.0,4.265424736163947,hawkish
높/VA;경상/NNG;수지/NNG;흑자/NNG,24,6.0,15.0,0.4549786385241544,dovish
하락/NNG;전망/NNG;우세/NNG,24,14.0,4.0,3.9810630870863513,hawkish
공공/NNG;부채/NNG;줄/VV,24,12.0,10.0,1.3649359155724634,hawkish
우려/NNG;증시/NNG;부담/NNG,24,9.0,14.0,0.7312156690566768,dovish
풍수/NNG,24,10.0,5.0,2.2748931926207727,hawkish
대여자/NNG,24,7.0,17.0,0.46836036318662955,dovish
경기/NNG;지수/NNG;상승/NNG,24,14.0,7.0,2.2748931926207723,hawkish
특명/NNG,24,7.0,13.0,0.6124712441671311,dovish
가격/NNG;상승/NNG채권시장/NNG,24,6.0,18.0,0.3791488654367953,dovish
투지/NNG,24,11.0,6.0,2.0853187599023744,hawkish
투자/NNG;소비/NNG;부진/NNG,24,9.0,14.0,0.7312156690566768,dovish
방직/NNG,24,6.0,10.0,0.6824679577862317,dovish
금리선물옵션/NNG,24,14.0,7.0,2.2748931926207723,hawkish
둔화/NNG;증가/NNG,24,5.0,14.0,0.40623092725370935,dovish
분할합병/NNG,24,3.0,18.0,0.18957443271839766,dovish
정부조달/NNG,24,7.0,12.0,0.663510514514392,dovish
관리기능/NNG,24,12.0,7.0,1.9499084508178046,hawkish
불안사태/NNG,24,7.0,13.0,0.6124712441671311,dovish
금리/NNG;부담/NNG;높/VA,24,7.0,13.0,0.6124712441671311,dovish
기대/NNG;물가/NNG;상승/NNG,24,7.0,16.0,0.4976328858857939,dovish
둔화/NNG;우려/NNG;fed/NNG;금리/NNG;인상/NNG,24,9.0,7.0,1.4624313381133536,hawkish
경제/NNG;성장/NNG;전망/NNG;상향/NNG,24,15.0,6.0,2.843616490775965,hawkish
체리/NNG,24,19.0,5.0,4.322297065979468,hawkish
미해결/NNG,24,5.0,13.0,0.4374794601193793,dovish
수출상/NNG,24,14.0,7.0,2.2748931926207723,hawkish
채워지/VV,24,11.0,8.0,1.5639890699267807,hawkish
산치/NNG,24,7.0,11.0,0.7238296521975185,dovish
생산/NNG;증가/NNG;하락/NNG,24,5.0,13.0,0.4374794601193793,dovish
선물옵션시장/NNG,24,6.0,12.0,0.5687232981551931,dovish
효능/NNG,24,13.0,9.0,1.64297841689278,hawkish
까다로워진/VA,24,11.0,9.0,1.390212506601583,hawkish
만세/NNG,24,3.0,11.0,0.3102127080846508,dovish
영업장/NNG,24,7.0,11.0,0.7238296521975185,dovish
상부/NNG,24,10.0,8.0,1.4218082453879826,hawkish
일시적/VAX;급락/NNG,24,13.0,7.0,2.1124008217192882,hawkish
irs/NNG;하락/NNG;그치/VV,24,14.0,8.0,1.9905315435431756,hawkish
계획경제/NNG,24,5.0,14.0,0.40623092725370935,dovish
사회지표/NNG,24,5.0,17.0,0.3345431165618783,dovish
이왕/MAG,24,12.0,9.0,1.5165954617471813,hawkish
대외/NNG;수요/NNG;감소/NNG,24,10.0,7.0,1.6249237090148374,hawkish
유가/NNG;급등/NNG;우려/NNG,24,12.0,8.0,1.706169894465579,hawkish
매지/NNG,24,6.0,12.0,0.5687232981551931,dovish
틔우/VV,24,14.0,6.0,2.654042058057568,hawkish
신규/NNG;고용자수/NNG;늘/VV,24,5.0,14.0,0.40623092725370935,dovish
기업/NNG;수익/NNG;감소/NNG,24,12.0,10.0,1.3649359155724634,hawkish
사니/NNG,24,12.0,9.0,1.5165954617471813,hawkish
고용/NNG;지표/NNG;불확실성/NNG,24,6.0,12.0,0.5687232981551931,dovish
채권/NNG;금리/NNG;상승/NNG;우려/NNG,24,10.0,8.0,1.4218082453879826,hawkish
그린홈/NNG,24,3.0,17.0,0.20072586993712693,dovish
다반사/NNG,24,7.0,12.0,0.663510514514392,dovish
해변/NNG,24,12.0,9.0,1.5165954617471813,hawkish
유타/NNG,24,2.0,17.0,0.1338172466247513,dovish
통안채/NNG;금리/NNG;오르/VV;통안채/NNG;상승/NNG,24,11.0,7.0,1.7874160799163208,hawkish
경기/NNG;침체/NNG;완화/NNG,24,8.0,14.0,0.6499694836059349,dovish
소비자/NNG;신뢰지수/NNG;낮/VA,24,16.0,5.0,3.639829108193236,hawkish
가계/NNG;소득/NNG;줄/VV,24,6.0,14.0,0.48747711270445115,dovish
물가/NNG;상승/NNG;이어지/VV;않/VX,24,14.0,10.0,1.5924252348345407,hawkish
이택/NNG,24,10.0,6.0,1.8957443271839771,hawkish
나아진다/VV,24,14.0,9.0,1.7693613720383783,hawkish
옮겨진/VV,24,8.0,12.0,0.7582977308735908,dovish
우세/NNG;금리/NNG;인하/NNG,24,6.0,15.0,0.4549786385241544,dovish
국채선물/NNG;비둘기/NNG,24,7.0,14.0,0.5687232981551931,dovish
인플레이션/NNG;전망/NNG;개선/NNG,24,7.0,17.0,0.46836036318662955,dovish
전망/NNG;하락/NNG특파원/NNG,24,6.0,15.0,0.4549786385241544,dovish
레버/NNG,24,13.0,7.0,2.1124008217192882,hawkish
수출/NNG;급락/NNG,24,7.0,13.0,0.6124712441671311,dovish
파산제도/NNG,24,8.0,3.0,3.033190923494363,hawkish
수요/NNG;작/VA기자/NNG,24,8.0,14.0,0.6499694836059349,dovish
노동력/NNG;감소/NNG,24,12.0,6.0,2.2748931926207723,hawkish
경기/NNG;완만/NNG;성장/NNG,24,8.0,6.0,1.5165954617471815,hawkish
수출/NNG;신장/NNG,24,7.0,11.0,0.7238296521975185,dovish
가격효과/NNG,24,14.0,5.0,3.1848504696690814,hawkish
원화/NNG;강세/NNG;환율/NNG;하락/NNG,24,15.0,3.0,5.68723298155193,hawkish
주택/NNG;착공/NNG;실적/NNG;최저/NNG,24,14.0,5.0,3.1848504696690814,hawkish
얘깁니다/NNG,24,16.0,5.0,3.639829108193236,hawkish
자포/NNG,24,6.0,10.0,0.6824679577862317,dovish
회하/NNG,24,7.0,12.0,0.663510514514392,dovish
위기/NNG;취약/NNG,24,14.0,6.0,2.654042058057568,hawkish
경제/NNG;활동/NNG;증가/NNG,24,7.0,14.0,0.5687232981551931,dovish
역공/NNG,24,10.0,6.0,1.8957443271839771,hawkish
그린스펀수수께끼/NNG,24,14.0,6.0,2.654042058057568,hawkish
영빈관/NNG,24,6.0,12.0,0.5687232981551931,dovish
달러위안/NNG;환율/NNG;위안/NNG;오르/VV,24,13.0,8.0,1.8483507190043773,hawkish
우려/NNG;상존/NNG;상승/NNG,24,2.0,18.0,0.12638295514559844,dovish
대계/NNG,24,13.0,9.0,1.64297841689278,hawkish
부작용/NNG;해소/NNG,24,17.0,6.0,3.222765356212761,hawkish
마이너스/NNG;축소/NNG,24,6.0,13.0,0.5249753521432552,dovish
선진국/NNG;재정/NNG;긴축/NNG,24,5.0,14.0,0.40623092725370935,dovish
달러인덱스/NNG;강세/NNG,24,4.0,11.0,0.4136169441128677,dovish
성장/NNG;경제/NNG;성장/NNG,24,9.0,14.0,0.7312156690566768,dovish
실적/NNG;예상/NNG;호조/NNG,24,7.0,13.0,0.6124712441671311,dovish
부대사업/NNG,24,4.0,19.0,0.23946244132850233,dovish
북극/NNG,24,7.0,16.0,0.4976328858857939,dovish
원화채권/NNG;금리/NNG;커브/NNG;스티프닝/NNG,24,5.0,11.0,0.5170211801410847,dovish
쫓아오/VV,24,7.0,14.0,0.5687232981551931,dovish
폐합/NNG,24,14.0,6.0,2.654042058057568,hawkish
친밀/NNG,24,8.0,12.0,0.7582977308735908,dovish
막대/NNG;경상/NNG;수지/NNG;흑자/NNG,24,7.0,11.0,0.7238296521975185,dovish
낫/NNG,24,3.0,13.0,0.2624876760716276,dovish
원가연동제/NNG,24,15.0,8.0,2.1327123680819735,hawkish
유료방송/NNG,24,9.0,14.0,0.7312156690566768,dovish
떨어뜨려야/VV,24,12.0,8.0,1.706169894465579,hawkish
rbc비율/NNG;상승/NNG,24,12.0,8.0,1.706169894465579,hawkish
령자/NNG,24,12.0,8.0,1.706169894465579,hawkish
지준율/NNG;낮/VV기자/NNG,24,4.0,13.0,0.34998356809550346,dovish
어긋난다고/VV,24,5.0,9.0,0.6319147757279923,dovish
캐치/NNG,24,7.0,12.0,0.663510514514392,dovish
크레딧/NNG;불안/NNG,24,8.0,15.0,0.6066381846988725,dovish
소비자/NNG;기대/NNG;지수/NNG;상승/NNG,24,13.0,6.0,2.46446762533917,hawkish
수익/NNG;급증/NNG,24,12.0,8.0,1.706169894465579,hawkish
세의/NNG,24,6.0,12.0,0.5687232981551931,dovish
금리/NNG;인상/NNG;확률/NNG;높/VA,24,6.0,12.0,0.5687232981551931,dovish
미/NNG;고용/NNG;부진/NNG,24,9.0,7.0,1.4624313381133536,hawkish
입학식/NNG,24,3.0,16.0,0.21327123680819737,dovish
트릭스/NNG,24,7.0,11.0,0.7238296521975185,dovish
외국은행지점/NNG,24,11.0,9.0,1.390212506601583,hawkish
스톨/NNG,24,4.0,15.0,0.30331909234943627,dovish
경기/NNG;선행/NNG;지수/NNG;개선/NNG,24,7.0,12.0,0.663510514514392,dovish
투자/NNG;고용/NNG;확대/NNG,24,11.0,8.0,1.5639890699267807,hawkish
트레일러/NNG,24,15.0,7.0,2.4373855635222554,hawkish
글로벌/NNG;성장률/NNG;전망/NNG;하향/NNG,24,3.0,17.0,0.20072586993712693,dovish
현수/NNG,24,15.0,8.0,2.1327123680819735,hawkish
경제/NNG;지표/NNG;경기/NNG;침체/NNG,24,5.0,17.0,0.3345431165618783,dovish
금리/NNG;매력/NNG;감소/NNG,24,5.0,10.0,0.5687232981551932,dovish
금리/NNG;오르/VV;경기/NNG;침체/NNG,24,11.0,9.0,1.390212506601583,hawkish
부동산/NNG;경매/NNG;전문업체/NNG;지지/NNG,24,5.0,14.0,0.40623092725370935,dovish
생산/NNG;줄/VV기자/NNG,24,4.0,16.0,0.2843616490775965,dovish
신흥국/NNG;성장/NNG;약화/NNG;지정학/NNG;위험/NNG,24,2.0,18.0,0.12638295514559844,dovish
강력/NNG;매파/NNG,24,13.0,10.0,1.4786805752035022,hawkish
회사채/NNG;aa등급/NNG;내리/VV;bbb등급/NNG;하락/NNG,24,7.0,16.0,0.4976328858857939,dovish
하락/NNG;경기/NNG;부진/NNG,24,7.0,12.0,0.663510514514392,dovish
불안/NNG;위험자산/NNG;회피/NNG,24,12.0,7.0,1.9499084508178046,hawkish
옵션프리미엄/NNG,24,12.0,7.0,1.9499084508178046,hawkish
'관하/VV',24,10.0,5.0,2.2748931926207727,hawkish
미확정/NNG,24,9.0,4.0,2.5592548416983685,hawkish
조보/NNG,24,4.0,12.0,0.3791488654367954,dovish
ism/NNG;서비스업/NNG;지수/NNG;호조/NNG,24,12.0,9.0,1.5165954617471813,hawkish
불확실성/NNG;성장/NNG;하방/NNG;위험/NNG,24,5.0,16.0,0.35545206134699564,dovish
산중/NNG,24,14.0,6.0,2.654042058057568,hawkish
건의문/NNG,24,15.0,7.0,2.4373855635222554,hawkish
합선/NNG,24,12.0,8.0,1.706169894465579,hawkish
지표/NNG;긴축/NNG,24,13.0,7.0,2.1124008217192882,hawkish
표도/NNG,24,5.0,12.0,0.4739360817959943,dovish
忠/NNG,24,15.0,8.0,2.1327123680819735,hawkish
이익/NNG;실현/NNG;하락/NNG,24,12.0,10.0,1.3649359155724634,hawkish
금리/NNG;인상/NNG;사이클/NNG;중단/NNG,24,14.0,10.0,1.5924252348345407,hawkish
경제/NNG;펀더멘털/NNG;약화/NNG,24,5.0,10.0,0.5687232981551932,dovish
소포/NNG,24,14.0,7.0,2.2748931926207723,hawkish
해친다는/VV,24,5.0,12.0,0.4739360817959943,dovish
캐시백서비스/NNG,24,10.0,6.0,1.8957443271839771,hawkish
간간/NNG,24,14.0,0.5,31.84850469669081,hawkish
하락/NNG;유가/NNG;급등/NNG,24,12.0,7.0,1.9499084508178046,hawkish
발행/NNG;금리/NNG;내리/VV,24,6.0,9.0,0.7582977308735906,dovish
거품/NNG;심각/NNG,24,17.0,5.0,3.867318427455313,hawkish
'분야/NNG',24,5.0,15.0,0.3791488654367954,dovish
삼바/NNG,24,6.0,15.0,0.4549786385241544,dovish
제한적/VAX;위험/NNG,24,6.0,10.0,0.6824679577862317,dovish
가계/NNG;부채/NNG;해소/NNG,24,5.0,13.0,0.4374794601193793,dovish
'재원/NNG',24,8.0,5.0,1.819914554096618,hawkish
낙찰/NNG;금리/NNG;입찰/NNG;낮/VA,24,0.5,10.0,0.05687232981551931,dovish
꿰차/VV,24,11.0,7.0,1.7874160799163208,hawkish
예상/NNG;경제/NNG;성장/NNG,24,14.0,8.0,1.9905315435431756,hawkish
성난/VV,24,7.0,13.0,0.6124712441671311,dovish
깎이/VV,24,8.0,14.0,0.6499694836059349,dovish
수출/NNG;수입/NNG;늘/VV,24,11.0,8.0,1.5639890699267807,hawkish
둔화/NNG;상승/NNG,24,11.0,8.0,1.5639890699267807,hawkish
반선/NNG,24,4.0,13.0,0.34998356809550346,dovish
금리/NNG;대출/NNG;금리/NNG;높/VA,24,7.0,13.0,0.6124712441671311,dovish
성장/NNG;없/VA,24,7.0,11.0,0.7238296521975185,dovish
여전/NNG;불확실성/NNG,24,6.0,10.0,0.6824679577862317,dovish
유식/NNG,24,18.0,4.0,5.118509683396737,hawkish
fed/NNG;물가/NNG;상승/NNG;압력/NNG,24,11.0,8.0,1.5639890699267807,hawkish
추안/NNG,24,12.0,3.0,4.5497863852415446,hawkish
이뤄지긴/VV,24,11.0,9.0,1.390212506601583,hawkish
배전/NNG,24,15.0,7.0,2.4373855635222554,hawkish
후방/NNG,24,12.0,8.0,1.706169894465579,hawkish
퀀텀펀드/NNG,24,14.0,9.0,1.7693613720383783,hawkish
경제/NNG;성장률/NNG;예상/NNG;낮/VA,24,5.0,10.0,0.5687232981551932,dovish
투자/NNG;소비/NNG;감소/NNG,24,2.0,3.0,0.7582977308735908,dovish
캐쉬/NNG,24,8.0,5.0,1.819914554096618,hawkish
금리/NNG;하락/NNG;채권시장/NNG;강세/NNG,24,5.0,12.0,0.4739360817959943,dovish
불안/NNG;살/VV,24,12.0,9.0,1.5165954617471813,hawkish
분봉/NNG,24,13.0,10.0,1.4786805752035022,hawkish
금융시장/NNG;시스템/NNG;위험/NNG,24,10.0,8.0,1.4218082453879826,hawkish
대임/NNG,24,11.0,9.0,1.390212506601583,hawkish
재규어/NNG,24,16.0,7.0,2.5998779344237395,hawkish
소프트패치/NNG;우려/NNG,24,14.0,5.0,3.1848504696690814,hawkish
우려/NNG;증대/NNG,24,6.0,10.0,0.6824679577862317,dovish
수출자금/NNG,24,14.0,6.0,2.654042058057568,hawkish
재벌기업/NNG,24,12.0,8.0,1.706169894465579,hawkish
수출/NNG;주가/NNG;하락/NNG,24,13.0,11.0,1.34425506836682,hawkish
인상/NNG;속도/NNG;늦/VV,24,10.0,8.0,1.4218082453879826,hawkish
외국인/NNG;투자/NNG;감소/NNG,24,4.0,16.0,0.2843616490775965,dovish
금리/NNG;인상/NNG황병/NNG,24,5.0,14.0,0.40623092725370935,dovish
실효성/NNG,24,4.0,13.0,0.34998356809550346,dovish
유로존/NNG;상승/NNG,24,15.0,6.0,2.843616490775965,hawkish
재관/NNG,24,11.0,8.0,1.5639890699267807,hawkish
국고채/NNG;통안채/NNG;스프레드/NNG;확대/NNG,24,19.0,5.0,4.322297065979468,hawkish
국공유지/NNG,24,8.0,12.0,0.7582977308735908,dovish
정요/NNG,24,19.0,1.0,21.611485329897334,hawkish
긴장/NNG;완화/NNG기자/NNG,24,10.0,7.0,1.6249237090148374,hawkish
경기/NNG;회복/NNG;모멘텀/NNG;약화/NNG,24,11.0,6.0,2.0853187599023744,hawkish
단기/NNG;금리/NNG;부담/NNG,24,17.0,4.0,4.83414803431914,hawkish
외벌/NNG,24,11.0,6.0,2.0853187599023744,hawkish
주택차압/NNG;막/VV,24,7.0,17.0,0.46836036318662955,dovish
전망/NNG;가격/NNG;하락/NNG,24,6.0,11.0,0.6204254161693016,dovish
업간/NNG,24,12.0,10.0,1.3649359155724634,hawkish
'예방/NNG',24,5.0,13.0,0.4374794601193793,dovish
ftse/NNG;지수/NNG;떨어/VV,24,7.0,12.0,0.663510514514392,dovish
이데아/NNG,24,17.0,4.0,4.83414803431914,hawkish
'에비타/NNG',24,24.0,0.5,54.59743662289853,hawkish
내비침/VV,24,10.0,4.0,2.843616490775965,hawkish
농수/NNG,24,7.0,2.0,3.9810630870863513,hawkish
서비스업/NNG;pmi/NNG;최저/NNG,24,5.0,8.0,0.7109041226939913,dovish
기대/NNG;물가/NNG;안정/NNG,24,6.0,16.0,0.42654247361639475,dovish
주택분양시장/NNG,24,12.0,10.0,1.3649359155724634,hawkish
이상기류/NNG,24,5.0,17.0,0.3345431165618783,dovish
